time,signal
17260,1723.0
17270,1794.0
17280,1763.0
17290,1733.0
17300,1725.0
17310,1690.0
17320,1792.0
17330,1813.0
17340,1677.0
17350,1896.0
17360,1738.0
17370,1607.0
17380,1754.0
17390,1765.0
17400,1756.0
17410,1663.0
17420,1670.0
17430,1637.0
17440,1746.0
17450,1724.0
17460,1730.0
17470,1675.0
17480,1603.0
17490,1661.0
17500,1694.0
17510,1528.0
17520,1611.0
17530,1751.0
17540,1695.0
17550,1589.0
17560,1629.0
17570,1613.0
17580,1587.0
17590,1677.0
17600,1701.0
17610,1803.0
17620,1719.0
17630,1646.0
17640,1600.0
17650,1578.0
17660,1505.0
17670,1644.0
17680,1623.0
17690,1625.0
17700,1562.0
17710,1668.0
17720,1638.0
17730,1636.0
17740,1540.0
17750,1623.0
17760,1629.0
17770,1556.0
17780,1518.0
17790,1681.0
17800,1547.0
17810,1427.0
17820,1624.0
17830,1552.0
17840,1526.0
17850,1549.0
17860,1586.0
17870,1512.0
17880,1486.0
17890,1540.0
17900,1569.0
17910,1542.0
17920,1470.0
17930,1670.0
17940,1566.0
17950,1539.0
17960,1387.0
17970,1318.0
17980,1372.0
17990,1509.0
18000,1560.0
18010,1476.0
18020,1364.0
18030,1561.0
18040,1539.0
18050,1358.0
18060,1445.0
18070,1432.0
18080,1362.0
18090,1538.0
18100,1516.0
18110,1458.0
18120,1520.0
18130,1457.0
18140,1413.0
18150,1460.0
18160,1422.0
18170,1398.0
18180,1424.0
18190,1371.0
18200,1418.0
18210,1478.0
18220,1355.0
18230,1425.0
18240,1320.0
18250,1405.0
18260,1399.0
18270,1351.0
18280,1404.0
18290,1377.0
18300,1434.0
18310,1424.0
18320,1371.0
18330,1390.0
18340,1398.0
18350,1406.0
18360,1230.0
18370,1510.0
18380,1385.0
18390,1382.0
18400,1382.0
18410,1233.0
18420,1337.0
18430,1410.0
18440,1333.0
18450,1337.0
18460,1421.0
18470,1334.0
18480,1339.0
18490,1305.0
18500,1260.0
18510,1277.0
18520,1304.0
18530,1283.0
18540,1196.0
18550,1272.0
18560,1306.0
18570,1274.0
18580,1287.0
18590,1221.0
18600,1167.0
18610,1239.0
18620,1364.0
18630,1246.0
18640,1175.0
18650,1277.0
18660,1227.0
18670,1275.0
18680,1271.0
18690,1313.0
18700,1254.0
18710,1226.0
18720,1276.0
18730,1230.0
18740,1196.0
18750,1196.0
18760,1270.0
18770,1208.0
18780,1325.0
18790,1224.0
18800,1199.0
18810,1295.0
18820,1281.0
18830,1313.0
18840,1196.0
18850,1152.0
18860,1172.0
18870,1127.0
18880,1224.0
18890,1162.0
18900,1256.0
18910,1194.0
18920,1163.0
18930,1159.0
18940,1128.0
18950,1176.0
18960,1234.0
18970,1150.0
18980,1199.0
18990,1187.0
19000,1202.0
19010,1203.0
19020,1143.0
19030,1121.0
19040,1085.0
19050,1202.0
19060,1056.0
19070,1159.0
19080,1196.0
19090,1023.0
19100,1247.0
19110,1115.0
19120,1118.0
19130,1169.0
19140,1132.0
19150,1041.0
19160,1093.0
19170,1103.0
19180,1198.0
19190,1128.0
19200,1096.0
19210,1099.0
19220,1026.0
19230,1096.0
19240,1165.0
19250,1088.0
19260,1108.0
19270,1006.0
19280,1121.0
19290,1170.0
19300,1033.0
19310,1115.0
19320,1095.0
19330,1011.0
19340,1099.0
19350,1008.0
19360,1034.0
19370,941.0
19380,992.0
19390,1010.0
19400,1014.0
19410,1054.0
19420,1026.0
19430,1057.0
19440,1021.0
19450,1040.0
19460,1130.0
19470,1108.0
19480,1030.0
19490,957.0
19500,1051.0
19510,962.0
19520,973.0
19530,987.0
19540,1018.0
19550,940.0
19560,1023.0
19570,1089.0
19580,1079.0
19590,1083.0
19600,1056.0
19610,998.0
19620,1045.0
19630,975.0
19640,944.0
19650,1064.0
19660,962.0
19670,950.0
19680,893.0
19690,1015.0
19700,952.0
19710,940.0
19720,1013.0
19730,1025.0
19740,980.0
19750,931.0
19760,889.0
19770,932.0
19780,913.0
19790,921.0
19800,977.0
19810,987.0
19820,925.0
19830,1055.0
19840,1021.0
19850,1042.0
19860,939.0
19870,992.0
19880,966.0
19890,968.0
19900,994.0
19910,934.0
19920,848.0
19930,936.0
19940,954.0
19950,878.0
19960,914.0
19970,872.0
19980,901.0
19990,926.0
20000,873.0
20010,956.0
20020,850.0
20030,886.0
20040,913.0
20050,873.0
20060,883.0
20070,914.0
20080,901.0
20090,847.0
20100,826.0
20110,819.0
20120,927.0
20130,977.0
20140,886.0
20150,877.0
20160,817.0
20170,927.0
20180,941.0
20190,908.0
20200,876.0
20210,907.0
20220,931.0
20230,929.0
20240,862.0
20250,778.0
20260,872.0
20270,851.0
20280,936.0
20290,824.0
20300,842.0
20310,865.0
20320,833.0
20330,794.0
20340,811.0
20350,847.0
20360,859.0
20370,875.0
20380,921.0
20390,803.0
20400,752.0
20410,860.0
20420,750.0
20430,892.0
20440,836.0
20450,767.0
20460,760.0
20470,875.0
